City,dien_tich_m2,free_do_vs_ca_nhan,phong_tam,tien_ich_phong,ket_sat,toilet,working_table,khu_vuc_tiep_khach,TV,tu_lanh,dien_thoai,may_say_toc,lot_san,am_dun_nuoc,dich_vu_truyen_hinh,tu_quan_ao,view,cach_am,minibar,free_wifi,ghe_sofa,may_fax,bep_an,may_giat,ban_an,ui_quan_ao,giuong,balcony,executive_lounge,may_pha_tra_cf,may_say_quan_ao,connecting_room,chau_rua_vs_bidet,co_thang_may,ho_tro_xe_lan,may_vi_tinh,dieu_hoa,tien_ich_cho_tre_em,ho_boi,tien_ich_giai_tri,outdoor_area,phong_xong_hoi,be_suc,san_trong,price
TP.Ho Chi Minh,84,1,2,1,1,1,1,1,1,1,0,1,3,1,1,1,4,1,1,1,1,0,1,1,1,1,2,1,1,1,1,0,1,1,1,0,4,1,2,0,0,1,0,0,4106666
TP.Ho Chi Minh,53,1,2,1,1,1,1,1,1,1,0,1,3,1,1,1,4,1,1,1,1,0,1,1,1,1,2,1,1,1,1,0,1,1,1,0,4,1,2,0,0,1,0,0,6222222
TP.Ho Chi Minh,28,1,2,1,1,1,1,0,1,1,1,1,3,1,1,1,2,1,1,0,1,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,648856
TP.Ho Chi Minh,35,1,2,1,1,1,1,1,1,1,1,1,3,1,1,1,2,1,1,0,1,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,1008480
TP.Ho Chi Minh,25,1,2,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,338978
TP.Ho Chi Minh,28,1,2,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,364717
TP.Ho Chi Minh,28,1,2,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,364717
TP.Ho Chi Minh,35,1,2,1,0,1,1,1,1,1,0,1,0,0,0,1,2,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,387543
TP.Ho Chi Minh,25,1,2,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,600280
TP.Ho Chi Minh,28,1,2,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,645860
TP.Ho Chi Minh,28,1,2,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,645860
TP.Ho Chi Minh,35,1,2,1,0,1,1,1,1,1,0,1,0,0,0,1,2,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,686280
TP.Ho Chi Minh,25,1,2,1,0,1,1,1,1,1,1,1,2,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,302400
TP.Ho Chi Minh,30,1,2,1,1,1,1,1,1,1,1,1,3,1,1,1,2,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,392688
TP.Ho Chi Minh,35,1,2,1,1,1,1,1,1,1,1,1,3,1,1,1,2,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,522720
TP.Ho Chi Minh,21,0,2,1,0,1,1,0,1,0,0,0,2,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,3,0,0,0,0,1,0,0,345341
TP.Ho Chi Minh,33,0,2,1,0,1,1,0,1,0,0,0,2,0,1,1,2,0,0,1,0,0,2,0,1,0,1,0,0,0,0,0,1,1,0,0,3,0,0,0,0,1,0,0,624269
TP.Ho Chi Minh,40,1,2,1,1,1,1,1,1,1,1,1,0,0,1,0,2,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1920979
TP.Ho Chi Minh,55,1,2,1,1,1,1,1,1,1,1,1,0,0,1,0,2,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2534625
TP.Ho Chi Minh,30,1,2,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2934829
TP.Ho Chi Minh,30,1,2,1,1,1,1,1,1,1,1,1,0,0,1,0,2,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3068231
TP.Ho Chi Minh,45,1,2,1,1,1,1,1,1,1,1,1,0,0,1,0,2,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3335300
TP.Ho Chi Minh,40,1,2,1,1,1,1,1,1,1,1,1,0,0,1,0,2,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4802449
TP.Ho Chi Minh,20,0,2,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,514304
TP.Ho Chi Minh,20,0,2,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,542430
TP.Ho Chi Minh,22,0,2,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,570556
TP.Ho Chi Minh,22,0,2,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,590646
TP.Ho Chi Minh,26,0,2,1,0,1,1,1,1,1,1,1,1,0,1,1,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,683060
TP.Ho Chi Minh,18,1,2,1,1,1,0,0,0,0,0,1,0,0,0,1,2,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,206500
TP.Ho Chi Minh,30,1,2,1,1,1,0,0,0,0,0,1,0,0,0,1,2,1,0,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,311500
TP.Ho Chi Minh,15,1,2,1,1,1,0,0,0,0,0,1,0,0,0,0,2,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,98000
TP.Ho Chi Minh,18,1,2,1,0,1,0,0,1,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,378000
TP.Ho Chi Minh,35,1,2,1,2,1,1,1,1,1,1,1,3,1,1,1,2,1,1,1,1,0,1,0,1,1,2,1,0,0,0,0,1,1,1,0,3,1,2,0,0,0,0,0,560000
TP.Ho Chi Minh,20,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,224000
TP.Ho Chi Minh,20,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,245000
TP.Ho Chi Minh,30,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,357000
TP.Ho Chi Minh,15,1,2,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,2,1,0,0,0,0,0,0,215246
TP.Ho Chi Minh,20,1,2,1,0,1,1,1,1,1,1,1,0,1,1,1,2,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,2,1,0,0,0,0,0,0,227430
TP.Ho Chi Minh,25,1,2,1,0,1,1,1,1,1,1,1,0,1,1,1,2,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,2,1,0,0,0,0,0,0,235553
TP.Ho Chi Minh,30,1,2,1,1,1,1,1,1,1,0,1,3,1,1,1,4,1,0,1,1,0,1,1,1,1,2,0,0,0,0,0,1,1,1,0,3,1,2,1,0,1,0,0,792000
TP.Ho Chi Minh,55,1,2,1,1,1,1,1,1,1,0,1,3,1,1,1,4,1,0,1,1,0,1,1,1,1,2,1,0,0,0,0,1,1,1,0,3,1,2,1,0,1,0,0,1093204
TP.Ho Chi Minh,115,1,2,1,1,1,1,1,1,1,0,1,3,1,1,1,4,1,1,1,1,0,1,1,1,1,2,1,0,0,0,0,1,1,1,0,3,1,2,1,0,1,0,0,1836000
TP.Ho Chi Minh,78,1,2,1,1,1,1,1,1,1,0,1,3,1,1,1,4,1,1,1,1,0,1,1,1,1,2,1,0,0,0,0,1,1,1,0,3,1,2,1,0,1,0,0,1764000
TP.Ho Chi Minh,20,1,2,1,2,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,750400
TP.Ho Chi Minh,22,1,2,1,2,1,1,1,1,0,1,1,0,1,1,1,4,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1000160
TP.Ho Chi Minh,32,1,2,1,2,1,1,1,1,0,1,1,0,1,1,1,4,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1500240
TP.Ho Chi Minh,20,1,2,1,0,1,1,0,1,1,1,1,3,1,1,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,294000
TP.Ho Chi Minh,20,1,2,1,0,1,1,0,1,1,1,1,3,1,1,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,343000
TP.Ho Chi Minh,20,1,2,1,0,1,1,0,1,1,1,1,3,1,1,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,560000
TP.Ho Chi Minh,20,1,2,1,0,1,1,0,1,1,1,1,3,1,1,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,430500
TP.Ho Chi Minh,22,1,2,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,400000
TP.Ho Chi Minh,22,1,2,1,1,1,1,0,1,0,0,1,0,1,0,1,2,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,450000
TP.Ho Chi Minh,15,1,2,1,0,1,1,1,1,1,1,1,2,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,226800
TP.Ho Chi Minh,24,1,2,1,0,1,1,1,1,1,1,1,2,1,1,1,2,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,259200
TP.Ho Chi Minh,18,1,2,1,0,1,1,1,1,1,1,1,2,1,1,1,2,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,324000
TP.Ho Chi Minh,24,0,2,1,0,1,0,0,1,1,0,1,0,1,0,1,2,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,369360
TP.Ho Chi Minh,26,0,2,1,0,1,0,0,1,1,0,1,0,1,0,1,2,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,410400
TP.Ho Chi Minh,24,0,2,1,0,1,0,0,1,1,0,1,0,1,0,1,2,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,444600
TP.Ho Chi Minh,30,0,1,0,0,0,1,0,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,595000
TP.Ho Chi Minh,40,0,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,2,0,0,0,1,0,0,0,770000
TP.Ho Chi Minh,50,1,2,1,0,1,1,1,1,1,1,1,2,1,1,1,2,0,1,0,1,0,0,0,1,1,2,0,0,0,0,0,0,1,1,0,2,0,0,0,1,0,0,0,840000
TP.Ho Chi Minh,40,1,2,1,0,1,1,1,1,1,1,1,2,1,1,1,2,0,1,0,1,0,0,0,1,1,2,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,770000
TP.Ho Chi Minh,30,1,2,1,0,1,1,0,1,1,1,1,2,1,1,1,2,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,539000
TP.Ho Chi Minh,90,1,2,1,1,1,1,1,1,1,0,1,3,0,1,1,4,1,0,1,1,0,1,1,1,1,2,1,1,1,1,1,1,1,1,0,3,1,2,0,0,1,0,0,1520000
TP.Ho Chi Minh,62,1,1,1,1,1,1,1,1,1,0,1,3,0,1,1,3,1,1,1,1,0,1,1,1,1,2,1,1,1,1,1,1,1,1,0,3,1,2,0,0,1,0,0,1615000
TP.Ho Chi Minh,40,1,2,1,1,1,1,1,1,1,0,1,2,0,1,1,4,1,0,1,0,0,1,1,1,1,2,1,1,1,1,1,1,1,1,0,3,1,2,0,0,1,0,0,1710000
TP.Ho Chi Minh,120,1,2,1,1,1,1,1,1,1,0,1,3,0,1,1,4,1,0,1,1,0,1,1,1,1,2,1,1,1,1,1,1,1,1,0,3,1,2,0,0,1,0,0,1900000
TP.Ho Chi Minh,180,1,2,1,1,1,1,1,1,1,0,1,3,0,1,1,4,1,1,1,1,0,1,1,1,1,2,1,1,1,1,1,1,1,1,0,3,1,2,0,0,1,0,0,1550000
TP.Ho Chi Minh,180,1,2,1,1,1,1,1,1,1,0,1,3,0,1,1,4,1,1,1,1,0,1,1,1,1,2,1,1,1,1,1,1,1,1,0,3,1,2,0,0,1,0,0,1850000
TP.Ho Chi Minh,180,1,2,1,1,1,1,1,1,1,0,1,3,0,1,1,4,1,1,1,1,0,1,1,1,1,2,1,1,1,1,1,1,1,1,0,3,1,2,0,0,1,0,0,2405000
TP.Ho Chi Minh,180,1,2,1,1,1,1,1,1,1,0,1,3,0,1,1,4,1,1,1,1,0,1,1,1,1,2,1,1,1,1,1,1,1,1,0,3,1,2,0,0,1,0,0,2350000
TP.Ho Chi Minh,180,1,2,1,1,1,1,1,1,1,0,1,3,0,1,1,4,1,1,1,1,0,1,1,1,1,2,1,1,1,1,1,1,1,1,0,3,1,2,0,0,1,0,0,7000000
TP.Ho Chi Minh,30,1,2,1,1,1,1,1,1,1,0,1,2,1,1,1,4,1,0,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,2,1,2,0,0,1,0,0,500491
TP.Ho Chi Minh,45,1,2,1,1,1,1,1,1,1,0,1,2,1,1,1,4,1,0,1,1,0,1,1,1,1,2,1,0,0,1,1,1,1,1,0,2,1,2,0,0,1,0,0,549379
TP.Ho Chi Minh,55,1,2,1,1,1,1,1,1,1,0,1,3,1,1,1,4,1,1,1,1,0,1,1,1,1,2,1,1,0,1,1,1,1,1,0,2,1,2,0,0,1,0,0,689932
TP.Ho Chi Minh,65,1,2,1,1,1,1,1,1,1,0,1,3,1,1,1,4,1,1,1,1,0,1,1,1,1,2,1,1,0,1,1,1,1,1,0,2,1,2,0,0,1,0,0,873262
TP.Ho Chi Minh,65,1,2,1,1,1,1,1,1,1,0,1,3,1,1,1,4,1,1,1,1,0,1,1,1,1,2,1,1,0,1,1,1,1,1,0,2,1,2,0,0,1,0,0,934372
TP.Ho Chi Minh,65,1,2,1,1,1,1,1,1,1,0,1,3,1,1,1,4,1,1,1,1,0,1,1,1,1,2,1,1,0,1,1,1,1,1,0,2,1,2,0,0,1,0,0,964927
TP.Ho Chi Minh,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000
TP.Ho Chi Minh,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355000
TP.Ho Chi Minh,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405000
TP.Ho Chi Minh,15,1,2,1,0,1,0,0,1,1,1,1,3,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,299700
TP.Ho Chi Minh,15,1,2,1,0,1,0,0,1,1,1,1,3,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,361584
TP.Ho Chi Minh,25,1,2,1,0,1,0,1,1,1,1,1,3,1,0,1,2,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,453600
TP.Ho Chi Minh,28,1,2,1,1,1,1,1,1,1,0,1,0,1,0,1,2,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,2,0,2,0,0,0,0,0,810000
TP.Ho Chi Minh,40,1,2,1,1,1,1,1,1,1,0,1,0,1,0,1,2,0,0,1,1,0,1,1,1,1,2,0,0,0,0,0,0,1,1,0,2,0,2,0,0,0,0,0,900000
TP.Ho Chi Minh,40,1,2,1,1,1,1,1,1,1,0,1,0,1,0,1,2,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,2,0,2,0,0,0,0,0,900000
TP.Ho Chi Minh,75,1,2,1,1,1,1,1,1,1,0,1,0,1,0,1,2,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,2,0,2,0,0,0,0,0,1800000
TP.Ho Chi Minh,100,1,2,1,1,1,1,1,1,1,0,1,0,1,0,1,2,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,2,0,2,0,0,0,0,0,1980000
TP.Ho Chi Minh,25,1,2,1,1,1,1,0,1,1,1,1,2,0,1,1,2,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,2,0,2,0,0,0,0,0,973080
TP.Ho Chi Minh,25,1,2,1,1,1,1,0,1,1,1,1,2,0,1,1,2,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,2,0,2,0,0,0,0,0,1437996
TP.Ho Chi Minh,30,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,1,1,0,2,0,2,0,0,0,0,0,1007080
TP.Ho Chi Minh,30,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,1,1,0,2,0,2,0,0,0,0,0,1483046
TP.Ho Chi Minh,50,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0,1,1,0,2,0,2,0,0,0,0,0,1098030
TP.Ho Chi Minh,50,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0,1,1,0,2,0,2,0,0,0,0,0,1603555
TP.Ho Chi Minh,60,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0,1,1,0,2,0,2,0,0,0,0,0,1132030
TP.Ho Chi Minh,60,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0,1,1,0,2,0,2,0,0,0,0,0,1648605
TP.Ho Chi Minh,60,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0,1,1,0,2,0,2,0,0,0,0,0,2009681
TP.Ho Chi Minh,60,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0,1,1,0,2,0,2,0,0,0,0,0,2099781
TP.Ho Chi Minh,60,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0,1,1,0,2,0,2,0,0,0,0,0,1428510
TP.Ho Chi Minh,60,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0,1,1,0,2,0,2,0,0,0,0,0,2189881
TP.Ho Chi Minh,60,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0,1,1,0,2,0,2,0,0,0,0,0,2054956
TP.Ho Chi Minh,60,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0,1,1,0,2,0,2,0,0,0,0,0,2145056
TP.Ho Chi Minh,60,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0,1,1,0,2,0,2,0,0,0,0,0,1462510
TP.Ho Chi Minh,60,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0,1,1,0,2,0,2,0,0,0,0,0,2235156
TP.Ho Chi Minh,60,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0,1,1,0,2,0,2,0,0,0,0,0,2936810
TP.Ho Chi Minh,60,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0,1,1,0,2,0,2,0,0,0,0,0,3026910
TP.Ho Chi Minh,60,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0,1,1,0,2,0,2,0,0,0,0,0,3117010
TP.Ho Chi Minh,60,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0,1,1,0,2,0,2,0,0,0,0,0,2083860
TP.Ho Chi Minh,60,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0,1,1,0,2,0,2,0,0,0,0,0,2981860
TP.Ho Chi Minh,60,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0,1,1,0,2,0,2,0,0,0,0,0,3071960
TP.Ho Chi Minh,60,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0,1,1,0,2,0,2,0,0,0,0,0,3162060
TP.Ho Chi Minh,60,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0,1,1,0,2,0,2,0,0,0,0,0,2117860
TP.Ho Chi Minh,15,1,2,1,0,1,1,1,1,1,0,1,0,1,0,1,2,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,4,0,0,0,0,0,0,0,411922
TP.Ho Chi Minh,18,1,2,1,0,1,1,1,1,1,0,1,0,1,0,1,2,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,4,0,0,0,0,0,0,0,441239
TP.Ho Chi Minh,15,1,2,1,0,1,1,1,1,1,0,1,0,1,0,1,2,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,4,0,0,0,0,0,0,0,457738
TP.Ho Chi Minh,20,1,2,1,0,1,1,1,1,1,0,1,0,1,0,1,2,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,4,0,0,0,0,0,0,0,489723
TP.Ho Chi Minh,18,1,2,1,0,1,1,1,1,1,0,1,0,1,0,1,2,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,4,0,0,0,0,0,0,0,490316
TP.Ho Chi Minh,20,1,2,1,0,1,1,1,1,1,0,1,0,1,0,1,2,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,4,0,0,0,0,0,0,0,544192
TP.Ho Chi Minh,20,1,2,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,545304
TP.Ho Chi Minh,20,1,2,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,420000
TP.Ho Chi Minh,25,1,2,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,479500
TP.Ho Chi Minh,30,1,2,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,588000
TP.Ho Chi Minh,20,1,2,1,1,1,0,0,1,0,1,1,2,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1129412
TP.Ho Chi Minh,25,1,2,1,1,1,1,0,1,0,1,1,2,0,1,1,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1364706
TP.Ho Chi Minh,25,1,2,1,1,1,1,0,1,0,1,1,2,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1364706
TP.Ho Chi Minh,30,1,2,1,1,1,1,0,1,0,1,1,2,0,1,1,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1600000
TP.Ho Chi Minh,30,1,2,1,1,1,1,0,1,0,1,1,2,0,1,1,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2070589
TP.Ho Chi Minh,20,1,2,1,1,1,1,1,1,1,1,1,3,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,2,0,2,0,0,0,0,0,666000
TP.Ho Chi Minh,22,1,2,1,1,1,1,1,1,1,1,1,3,1,0,1,2,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,2,0,2,0,0,0,0,0,777000
